transaction_id,date,warehouse_id,region,sku,product_name,category,transaction_type,quantity,customer_id,reference,unit_cost_cad,total_value_cad
TXN-0008222,2025-11-09,WH-009,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-995,C004,SO-10752,9.75,9701.25
TXN-0008223,2025-11-09,WH-013,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1105,,PO-81688,12.50,13812.50
TXN-0008224,2025-11-09,WH-013,West,SKU-1022,Probiotics Daily,Health & Wellness,Inbound,1412,,PO-40872,22.50,31770.00
TXN-0008225,2025-11-09,WH-006,Ontario,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-998,C009,SO-90277,6.80,6786.40
TXN-0008226,2025-11-09,WH-008,Quebec,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-497,,SO-88463,4.20,2087.40
TXN-0008227,2025-11-09,WH-011,West,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-420,C007,SO-78976,6.50,2730.00
TXN-0008228,2025-11-09,WH-011,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Transfer,236,,TR-46304,7.50,1770.00
TXN-0008229,2025-11-09,WH-011,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-1031,C003,SO-78147,12.50,12887.50
TXN-0008230,2025-11-09,WH-004,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-351,C009,SO-56323,4.20,1474.20
TXN-0008231,2025-11-09,WH-012,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,2737,,PO-16437,12.50,34212.50
TXN-0008232,2025-11-09,WH-009,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-735,,SO-13350,9.75,7166.25
TXN-0008233,2025-11-09,WH-012,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-327,C001,SO-51950,12.50,4087.50
TXN-0008234,2025-11-09,WH-009,Quebec,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,2802,,PO-94115,4.50,12609.00
TXN-0008235,2025-11-09,WH-009,Quebec,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Transfer,404,,TR-44078,12.50,5050.00
TXN-0008236,2025-11-09,WH-005,Ontario,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1304,C004,SO-68528,9.75,12714.00
TXN-0008237,2025-11-09,WH-009,Quebec,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-974,C007,SO-35409,14.25,13879.50
TXN-0008238,2025-11-09,WH-007,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,1853,,PO-41750,8.75,16213.75
TXN-0008239,2025-11-09,WH-004,Ontario,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1009,C008,SO-46241,8.75,8828.75
TXN-0008240,2025-11-09,WH-012,West,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-568,C004,SO-72850,7.80,4430.40
TXN-0008241,2025-11-09,WH-010,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,2262,,PO-32317,6.80,15381.60
TXN-0008242,2025-11-09,WH-009,Quebec,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-252,,SO-10067,4.20,1058.40
TXN-0008243,2025-11-09,WH-003,Atlantic,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-523,C009,SO-93731,4.25,2222.75
TXN-0008244,2025-11-09,WH-008,Quebec,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,1782,,PO-16590,8.75,15592.50
TXN-0008245,2025-11-09,WH-006,Ontario,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,1686,,PO-11136,5.50,9273.00
TXN-0008246,2025-11-09,WH-006,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,2438,,PO-27113,8.75,21332.50
TXN-0008247,2025-11-09,WH-013,West,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,2458,,PO-94095,6.50,15977.00
TXN-0008248,2025-11-09,WH-010,West,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,811,,PO-45347,6.50,5271.50
TXN-0008249,2025-11-09,WH-006,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-583,C007,SO-59499,7.80,4547.40
TXN-0008250,2025-11-09,WH-001,Atlantic,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-749,C010,SO-25053,7.80,5842.20
TXN-0008251,2025-11-09,WH-010,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,1720,,PO-73529,18.50,31820.00
TXN-0008252,2025-11-09,WH-012,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-847,C004,SO-90477,8.75,7411.25
TXN-0008253,2025-11-09,WH-008,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-816,C009,SO-69034,8.75,7140.00
TXN-0008254,2025-11-09,WH-013,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-1319,,SO-95797,7.50,9892.50
TXN-0008255,2025-11-09,WH-006,Ontario,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,963,,PO-92804,10.25,9870.75
TXN-0008256,2025-11-09,WH-010,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,1574,,PO-44595,18.50,29119.00
TXN-0008257,2025-11-09,WH-013,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-899,C002,SO-67034,16.75,15058.25
TXN-0008258,2025-11-09,WH-004,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-794,C008,SO-42895,7.80,6193.20
TXN-0008259,2025-11-09,WH-008,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-585,C008,SO-93913,9.75,5703.75
TXN-0008260,2025-11-09,WH-003,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Inbound,2579,,PO-45935,3.75,9671.25
TXN-0008261,2025-11-09,WH-009,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-885,C002,SO-91375,10.25,9071.25
TXN-0008262,2025-11-09,WH-002,Atlantic,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1163,C008,SO-53530,18.50,21515.50
TXN-0008263,2025-11-09,WH-006,Ontario,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1469,C009,SO-38959,9.75,14322.75
TXN-0008264,2025-11-09,WH-003,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,2935,,PO-15307,16.75,49161.25
TXN-0008265,2025-11-09,WH-011,West,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,744,,PO-52426,14.25,10602.00
TXN-0008266,2025-11-09,WH-010,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-818,C002,SO-67429,4.50,3681.00
TXN-0008267,2025-11-09,WH-004,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-846,C005,SO-14248,15.75,13324.50
TXN-0008268,2025-11-09,WH-006,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-1270,C004,SO-46339,16.75,21272.50
TXN-0008269,2025-11-09,WH-005,Ontario,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,1014,,PO-96207,5.50,5577.00
TXN-0008270,2025-11-09,WH-012,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,1051,,PO-34699,9.75,10247.25
TXN-0008271,2025-11-09,WH-010,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,726,,PO-63270,8.75,6352.50
TXN-0008272,2025-11-09,WH-006,Ontario,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,1297,,PO-58290,8.75,11348.75
TXN-0008273,2025-11-09,WH-010,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1298,C009,SO-12639,9.75,12655.50
TXN-0008274,2025-11-09,WH-010,West,SKU-1012,Shampoo - Moisturizing,Personal Care,Adjustment,-30,,ADJ-76030,15.75,472.50
TXN-0008275,2025-11-09,WH-003,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-1317,C007,SO-10012,16.75,22059.75
TXN-0008276,2025-11-09,WH-009,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1388,,SO-92954,9.75,13533.00
TXN-0008277,2025-11-09,WH-008,Quebec,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-1230,C003,SO-72402,6.25,7687.50
TXN-0008278,2025-11-09,WH-004,Ontario,SKU-1014,Deodorant - Fresh Scent,Personal Care,Transfer,-283,,TR-87068,10.25,2900.75
TXN-0008279,2025-11-09,WH-008,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,2611,,PO-42408,10.25,26762.75
TXN-0008280,2025-11-09,WH-007,Quebec,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-1265,C008,SO-96159,15.75,19923.75
TXN-0008281,2025-11-09,WH-010,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-767,,SO-11459,9.75,7478.25
TXN-0008282,2025-11-09,WH-013,West,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,1697,,PO-46364,14.25,24182.25
TXN-0008283,2025-11-09,WH-006,Ontario,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1075,,PO-88722,12.50,13437.50
TXN-0008284,2025-11-09,WH-007,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Transfer,-127,,TR-99950,5.50,698.50
TXN-0008285,2025-11-09,WH-002,Atlantic,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Transfer,-187,,TR-29341,4.50,841.50
TXN-0008286,2025-11-09,WH-007,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Inbound,2616,,PO-30753,12.50,32700.00
TXN-0008287,2025-11-09,WH-006,Ontario,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-132,C006,SO-91415,7.50,990.00
TXN-0008288,2025-11-09,WH-005,Ontario,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1938,,PO-65752,12.50,24225.00
TXN-0008289,2025-11-09,WH-008,Quebec,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,2310,,PO-51875,4.20,9702.00
TXN-0008290,2025-11-09,WH-004,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-1005,C003,SO-46432,7.80,7839.00
TXN-0008291,2025-11-09,WH-013,West,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-285,C010,SO-82491,8.75,2493.75
TXN-0008292,2025-11-09,WH-008,Quebec,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,2572,,PO-97982,12.50,32150.00
TXN-0008293,2025-11-09,WH-009,Quebec,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,1848,,PO-51343,7.50,13860.00
TXN-0008294,2025-11-09,WH-013,West,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-104,,SO-35663,4.25,442.00
TXN-0008295,2025-11-09,WH-012,West,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-1383,C008,SO-28603,15.75,21782.25
TXN-0008296,2025-11-09,WH-007,Quebec,SKU-1016,Dish Soap - Citrus,Household Cleaning,Inbound,2019,,PO-14356,6.25,12618.75
TXN-0008297,2025-11-09,WH-013,West,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-149,,SO-20757,10.25,1527.25
TXN-0008298,2025-11-09,WH-013,West,SKU-1006,Iced Tea - Peach,Beverages,Transfer,410,,TR-68777,4.25,1742.50
TXN-0008299,2025-11-09,WH-003,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1195,C002,SO-51624,3.75,4481.25
TXN-0008300,2025-11-09,WH-007,Quebec,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,2342,,PO-13682,18.50,43327.00
TXN-0008301,2025-11-09,WH-003,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Transfer,-234,,TR-68955,9.75,2281.50
TXN-0008302,2025-11-09,WH-010,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-328,C005,SO-85170,18.50,6068.00
TXN-0008303,2025-11-09,WH-003,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,2437,,PO-23556,7.50,18277.50
TXN-0008304,2025-11-09,WH-008,Quebec,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,2245,,PO-35194,8.75,19643.75
TXN-0008305,2025-11-10,WH-001,Atlantic,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-541,C001,SO-63476,6.25,3381.25
TXN-0008306,2025-11-10,WH-009,Quebec,SKU-1008,Coconut Water Organic,Beverages,Outbound,-1127,C004,SO-65712,9.25,10424.75
TXN-0008307,2025-11-10,WH-013,West,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-353,C007,SO-68070,14.25,5030.25
TXN-0008308,2025-11-10,WH-003,Atlantic,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-971,C006,SO-97386,4.25,4126.75
TXN-0008309,2025-11-10,WH-007,Quebec,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Transfer,346,,TR-55861,5.25,1816.50
TXN-0008310,2025-11-10,WH-010,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-598,,SO-48090,12.50,7475.00
TXN-0008311,2025-11-10,WH-002,Atlantic,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-1408,C008,SO-73096,4.50,6336.00
TXN-0008312,2025-11-10,WH-011,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-124,C005,SO-15124,6.80,843.20
TXN-0008313,2025-11-10,WH-003,Atlantic,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1191,C010,SO-75823,8.25,9825.75
TXN-0008314,2025-11-10,WH-009,Quebec,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Inbound,2714,,PO-51963,3.75,10177.50
TXN-0008315,2025-11-10,WH-013,West,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-409,C004,SO-54906,8.25,3374.25
TXN-0008316,2025-11-10,WH-008,Quebec,SKU-1016,Dish Soap - Citrus,Household Cleaning,Inbound,1973,,PO-71948,6.25,12331.25
TXN-0008317,2025-11-10,WH-011,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,587,,PO-30043,6.80,3991.60
TXN-0008318,2025-11-10,WH-005,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,1672,,PO-21225,4.20,7022.40
TXN-0008319,2025-11-10,WH-006,Ontario,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Outbound,-720,C010,SO-42072,5.25,3780.00
TXN-0008320,2025-11-10,WH-002,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-1171,C002,SO-66114,15.75,18443.25
TXN-0008321,2025-11-10,WH-013,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Transfer,275,,TR-92534,12.50,3437.50
TXN-0008322,2025-11-10,WH-007,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,1665,,PO-12181,6.50,10822.50
TXN-0008323,2025-11-10,WH-012,West,SKU-1008,Coconut Water Organic,Beverages,Outbound,-1440,,SO-15903,9.25,13320.00
TXN-0008324,2025-11-10,WH-001,Atlantic,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Transfer,271,,TR-14445,5.25,1422.75
TXN-0008325,2025-11-10,WH-011,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-366,C008,SO-13028,18.50,6771.00
TXN-0008326,2025-11-10,WH-007,Quebec,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-176,C007,SO-50654,7.80,1372.80
TXN-0008327,2025-11-10,WH-010,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-780,C007,SO-95082,7.50,5850.00
TXN-0008328,2025-11-10,WH-006,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-1430,C009,SO-15337,16.75,23952.50
TXN-0008329,2025-11-10,WH-011,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-906,C004,SO-83717,8.75,7927.50
TXN-0008330,2025-11-10,WH-004,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,1073,,PO-31593,15.75,16899.75
TXN-0008331,2025-11-10,WH-005,Ontario,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-1144,C002,SO-73506,12.50,14300.00
TXN-0008332,2025-11-10,WH-001,Atlantic,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-582,C006,SO-18470,6.25,3637.50
TXN-0008333,2025-11-10,WH-013,West,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1416,C003,SO-44161,14.25,20178.00
TXN-0008334,2025-11-10,WH-005,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-1354,C007,SO-62609,8.75,11847.50
TXN-0008335,2025-11-10,WH-012,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-172,C001,SO-14569,8.75,1505.00
TXN-0008336,2025-11-10,WH-005,Ontario,SKU-1011,Body Lotion - Unscented,Personal Care,Inbound,2747,,PO-12382,12.50,34337.50
TXN-0008337,2025-11-10,WH-005,Ontario,SKU-1022,Probiotics Daily,Health & Wellness,Adjustment,42,,ADJ-82107,22.50,945.00
TXN-0008338,2025-11-10,WH-013,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-954,C008,SO-92833,18.50,17649.00
TXN-0008339,2025-11-10,WH-003,Atlantic,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,541,,PO-85412,8.25,4463.25
TXN-0008340,2025-11-10,WH-007,Quebec,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-204,C010,SO-85962,4.20,856.80
TXN-0008341,2025-11-10,WH-009,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,2539,,PO-11823,10.25,26024.75
TXN-0008342,2025-11-10,WH-010,West,SKU-1016,Dish Soap - Citrus,Household Cleaning,Adjustment,0,,ADJ-63252,6.25,0.00
TXN-0008343,2025-11-10,WH-009,Quebec,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,572,,PO-40123,18.50,10582.00
TXN-0008344,2025-11-10,WH-011,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,2968,,PO-24232,18.50,54908.00
TXN-0008345,2025-11-10,WH-011,West,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-847,C001,SO-23257,5.50,4658.50
TXN-0008346,2025-11-10,WH-007,Quebec,SKU-1008,Coconut Water Organic,Beverages,Outbound,-937,C007,SO-30114,9.25,8667.25
TXN-0008347,2025-11-10,WH-006,Ontario,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,1134,,PO-55767,10.25,11623.50
TXN-0008348,2025-11-10,WH-004,Ontario,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,2307,,PO-62747,6.50,14995.50
TXN-0008349,2025-11-10,WH-010,West,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-452,C003,SO-86546,6.25,2825.00
TXN-0008350,2025-11-10,WH-006,Ontario,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1408,C010,SO-50511,9.75,13728.00
TXN-0008351,2025-11-10,WH-008,Quebec,SKU-1008,Coconut Water Organic,Beverages,Outbound,-1237,C001,SO-92689,9.25,11442.25
TXN-0008352,2025-11-10,WH-010,West,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-1024,C002,SO-71111,8.75,8960.00
TXN-0008353,2025-11-10,WH-004,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,1879,,PO-75016,8.75,16441.25
TXN-0008354,2025-11-10,WH-002,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,1637,,PO-32608,6.50,10640.50
TXN-0008355,2025-11-10,WH-007,Quebec,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Inbound,1534,,PO-68693,3.75,5752.50
TXN-0008356,2025-11-10,WH-002,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-642,C005,SO-23734,6.50,4173.00
TXN-0008357,2025-11-10,WH-006,Ontario,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-681,C006,SO-99415,5.50,3745.50
TXN-0008358,2025-11-10,WH-011,West,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-393,C010,SO-64275,6.25,2456.25
TXN-0008359,2025-11-10,WH-012,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,2011,,PO-43679,11.25,22623.75
TXN-0008360,2025-11-10,WH-002,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-1274,C002,SO-38730,12.50,15925.00
TXN-0008361,2025-11-10,WH-012,West,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-620,C010,SO-76320,10.25,6355.00
TXN-0008362,2025-11-10,WH-008,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,2969,,PO-34818,6.50,19298.50
TXN-0008363,2025-11-10,WH-013,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Transfer,226,,TR-52632,18.50,4181.00
TXN-0008364,2025-11-10,WH-012,West,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-455,C008,SO-97833,5.50,2502.50
TXN-0008365,2025-11-10,WH-007,Quebec,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-1095,C005,SO-96493,4.50,4927.50
TXN-0008366,2025-11-10,WH-011,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-635,C005,SO-10445,4.20,2667.00
TXN-0008367,2025-11-10,WH-013,West,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-353,C004,SO-56177,5.50,1941.50
TXN-0008368,2025-11-10,WH-004,Ontario,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,1946,,PO-54759,7.50,14595.00
TXN-0008369,2025-11-10,WH-007,Quebec,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-393,C007,SO-29980,3.75,1473.75
TXN-0008370,2025-11-10,WH-002,Atlantic,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-351,C006,SO-55177,4.25,1491.75
TXN-0008371,2025-11-10,WH-002,Atlantic,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-820,C005,SO-27370,4.50,3690.00
TXN-0008372,2025-11-10,WH-011,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-1085,,SO-10868,12.50,13562.50
TXN-0008373,2025-11-10,WH-006,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Transfer,-243,,TR-76919,15.75,3827.25
TXN-0008374,2025-11-10,WH-005,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Transfer,-412,,TR-67488,8.75,3605.00
TXN-0008375,2025-11-10,WH-003,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,2102,,PO-34660,9.75,20494.50
TXN-0008376,2025-11-10,WH-004,Ontario,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,1255,,PO-96058,7.50,9412.50
TXN-0008377,2025-11-10,WH-010,West,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-315,C004,SO-29850,4.25,1338.75
TXN-0008378,2025-11-10,WH-007,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,1513,,PO-41960,9.75,14751.75
TXN-0008379,2025-11-10,WH-003,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,2331,,PO-66301,6.50,15151.50
TXN-0008380,2025-11-10,WH-008,Quebec,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-1358,,SO-76402,7.50,10185.00
TXN-0008381,2025-11-10,WH-013,West,SKU-1016,Dish Soap - Citrus,Household Cleaning,Transfer,424,,TR-60436,6.25,2650.00
TXN-0008382,2025-11-10,WH-009,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-1037,C005,SO-86489,10.25,10629.25
TXN-0008383,2025-11-10,WH-011,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Adjustment,-13,,ADJ-45191,6.80,88.40
TXN-0008384,2025-11-10,WH-010,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,798,,PO-36378,11.25,8977.50
TXN-0008385,2025-11-10,WH-007,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1113,C003,SO-62859,9.75,10851.75
TXN-0008386,2025-11-10,WH-007,Quebec,SKU-1016,Dish Soap - Citrus,Household Cleaning,Inbound,2972,,PO-10599,6.25,18575.00
TXN-0008387,2025-11-10,WH-011,West,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,2231,,PO-67558,8.25,18405.75
TXN-0008388,2025-11-10,WH-011,West,SKU-1016,Dish Soap - Citrus,Household Cleaning,Inbound,1264,,PO-14161,6.25,7900.00
TXN-0008389,2025-11-10,WH-004,Ontario,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-522,C002,SO-73394,3.75,1957.50
TXN-0008390,2025-11-10,WH-008,Quebec,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,1496,,PO-49637,11.25,16830.00
TXN-0008391,2025-11-10,WH-001,Atlantic,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-1193,C004,SO-34826,4.25,5070.25
TXN-0008392,2025-11-10,WH-004,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1461,C002,SO-77120,4.20,6136.20
TXN-0008393,2025-11-10,WH-001,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-672,C009,SO-11485,4.20,2822.40
TXN-0008394,2025-11-10,WH-003,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1201,C001,SO-25628,8.75,10508.75
TXN-0008395,2025-11-10,WH-010,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1358,,SO-35421,8.75,11882.50
TXN-0008396,2025-11-10,WH-002,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1468,C004,SO-83841,4.20,6165.60
TXN-0008397,2025-11-10,WH-008,Quebec,SKU-1017,Laundry Detergent Pods,Household Cleaning,Transfer,-316,,TR-44090,18.50,5846.00
TXN-0008398,2025-11-10,WH-013,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Transfer,-204,,TR-98309,3.75,765.00
TXN-0008399,2025-11-10,WH-007,Quebec,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1124,C007,SO-34032,14.25,16017.00
TXN-0008400,2025-11-10,WH-004,Ontario,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-222,C005,SO-62058,22.50,4995.00
TXN-0008401,2025-11-10,WH-001,Atlantic,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-1437,C003,SO-28815,6.80,9771.60
TXN-0008402,2025-11-10,WH-005,Ontario,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1339,C003,SO-28953,9.75,13055.25
TXN-0008403,2025-11-10,WH-006,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1226,C003,SO-65870,4.20,5149.20
